INT_NO,RUE_1,RUE_2,NO_ARRONDISSEMENT,ARRONDISSEMENT,PERMANENT_OU_TEMPORAIRE,LOC_X,LOC_Y,Longitude,Latitude
13671,"Deguire","O'Brien",14,"Saint-Laurent","Permanent",290056,5042347.5,-73.688732,45.52089
13713,"Ormeaux","Yves-Prévost",10,"Anjou","Permanent",301412.22,5052168.3,-73.543434,45.609408
13738,"Desmarchais","LaSalle",17,"Verdun","Permanent",299651.784,5034953.938,-73.565823,45.454496
13739,"Desmarchais","Verdun",17,"Verdun","Permanent",299162.15,5034985.36,-73.572083,45.454775
13805,"Dion","Sainte-Croix",14,"Saint-Laurent","Permanent",291856.031,5040994,-73.665655,45.508746
13828,"Dollard","Elmslie",16,"LaSalle","Permanent",293651.563,5033083,-73.642497,45.437591
13829,"Dollard","Gloria",16,"LaSalle","Permanent",294344.702,5032236.709,-73.633619,45.429986
13831,"Dollard","Jean-Brillon",16,"LaSalle","Permanent",294951.125,5031822,-73.625861,45.426263
13834,"Dollard","Réjane",16,"LaSalle","Permanent",294507,5032126.5,-73.631543,45.428997
14105,"Duval / Saint-Denis","Saint-Charles",18,"Pierrefonds - Roxboro","Permanent",275613.6315,5036257.268,-73.873238,45.465633
14209,"Église","Marcel-Laurin",14,"Saint-Laurent","Permanent",290440.9645,5040847.579,-73.68376,45.507401
14215,"Église","Sainte-Croix",14,"Saint-Laurent","Permanent",291073.469,5041533.5,-73.675685,45.513586
14226,"Église de l'","LaSalle",17,"Verdun","Permanent",299836.344,5035857.5,-73.563472,45.462628
14229,"Église de l'","Verdun",17,"Verdun","Permanent",299220.625,5035897,-73.571346,45.462979
14677,"Fredmir","Pierrefonds",18,"Pierrefonds - Roxboro","Permanent",278353.81,5040130.67,-73.838405,45.500597
14713,"Galets des","Lacordaire",12,"Saint-Léonard","Permanent",297348.21,5049559.772,-73.595497,45.585905
14803,"Georges V","Victoria",15,"Lachine","Permanent",292011.094,5033245,-73.663469,45.43902
14804,"Georges V","William-McDonald / Victoria",15,"Lachine","Permanent",292013.56,5033209.02,-73.663436,45.438697
14983,"Gratton","Saint-Louis",14,"Saint-Laurent","Permanent",290686.438,5040223,-73.680601,45.501786
15079,"Guy-Bouchard","Newman",16,"LaSalle","Permanent",296039.2525,5034006.48,-73.611994,45.445935
15140,"Harry-Worth","Saint-Jean",18,"Pierrefonds - Roxboro","Permanent",277431.406,5038840.5,-73.850136,45.488952
15202,"Henri-Duhamel","LaSalle",17,"Verdun","Permanent",299364.785,5036933.6815,-73.569514,45.472309
15205,"Henri-Duhamel","Verdun",17,"Verdun","Permanent",299285.689,5036932.155,-73.570526,45.472294
15238,"Hickmore","Liesse Montée de",14,"Saint-Laurent","Permanent",289523.938,5036867,-73.695372,45.471563
15243,"Hickson","LaSalle",17,"Verdun","Permanent",299713.281,5036100,-73.565048,45.46481
15281,"Hodge","Sainte-Croix",14,"Saint-Laurent","Permanent",291720.75,5041055.5,-73.667388,45.509297
15297,"Honoré-Mercier","Lacordaire",12,"Saint-Léonard","Permanent",296579.9775,5050583.0015,-73.60536,45.595103
15372,"Archevêque l'","Industriel",11,"Montréal-Nord","Permanent",295141.094,5050149.5,-73.623794,45.591184
15384,"Industriel","Récollets des",11,"Montréal-Nord","Permanent",294549.75,5049153.5,-73.631352,45.582213
15386,"Industriel","Saint-Vital",11,"Montréal-Nord","Permanent",294334.214,5048812.278,-73.634107,45.57914
15423,"Jacques-Bizard","Pierrefonds",18,"Pierrefonds - Roxboro","Permanent",276477.277,5038106.588,-73.8623,45.48231
15447,"23 e Avenue_Jean-B-Deschamps","Hickmore_Louis-A-Amos",14,"Saint-Laurent","Permanent",289215.072,5036423.336,-73.699308,45.467564
15480,"Jean-Milot","Lafleur",16,"LaSalle","Permanent",293276.969,5032311.5,-73.647266,45.430642
15489,"Jean-Nicolet","Viau",12,"Saint-Léonard","Permanent",296756.098,5049178.184,-73.603079,45.582464
15701,"Archevêque l'","Léger",11,"Montréal-Nord","Permanent",294128.59775,5051522.624,-73.636801,45.603525
15738,"Lacordaire","Lafourcade",12,"Saint-Léonard","Permanent",297006.2545,5050117.166,-73.599889,45.590916
15739,"Lacordaire","Lavoisier",12,"Saint-Léonard","Permanent",296838.6825,5050372.964,-73.60204,45.593216
15743,"Lacordaire","Renoir / Narcisses",11,"Montréal-Nord","Permanent",295369.843,5051955.975,-73.620897,45.607442
15744,"Lacordaire","Paimpol",12,"Saint-Léonard","Permanent",298102.23,5049094.143,-73.585828,45.581722
15747,"Lacordaire","Renty de",12,"Saint-Léonard","Permanent",297159.8045,5049863.4175,-73.597917,45.588635
15748,"Lacordaire","Robert",12,"Saint-Léonard","Permanent",297229.2705,5049729.696,-73.597024,45.587432
15765,"LaSalle","Wellington",17,"Verdun","Permanent",299604.97,5036412,-73.566437,45.467616
15918,"LaSalle","Strathmore",17,"Verdun","Permanent",299548.656,5036532.5,-73.567158,45.4687
15920,"LaSalle","Stephens",17,"Verdun","Permanent",298800.25,5033762,-73.576696,45.443764
15982,"Laval","Marcel-Laurin",14,"Saint-Laurent","Permanent",288743.6385,5042363.1715,-73.705531,45.521002
16002,"Lavoisier","Viau",12,"Saint-Léonard","Permanent",296162.417,5049682.8395,-73.610696,45.586998
16042,"Léger","Rolland",11,"Montréal-Nord","Permanent",295010.034,5053468.516,-73.62554,45.621047
16043,"Léger","Sainte-Colette",11,"Montréal-Nord","Permanent",294503.0265,5052444.4325,-73.63202,45.611825
16044,"Léger","Sainte-Gertrude",11,"Montréal-Nord","Permanent",294215.979,5051776.7025,-73.635686,45.605812
16045,"Léger","Salk",11,"Montréal-Nord","Permanent",294433.5975,5052273.5605,-73.632907,45.610287
16115,"Lise","Newman",16,"LaSalle","Permanent",294722.377,5032609.7165,-73.6288,45.433348
16193,"Lucien-Thimens Place","Marcel-Laurin",14,"Saint-Laurent","Permanent",289827.4285,5041393.842,-73.691629,45.512304
16234,"Oakwood","Saint-Charles",18,"Pierrefonds - Roxboro","Permanent",275944.379,5035878.67,-73.868986,45.46224
16238,"Maisonneuve Provigo","Sainte-Croix",14,"Saint-Laurent","Permanent",291667.094,5041078.5,-73.668075,45.509503
16283,"Marcel-Laurin","Poirier",14,"Saint-Laurent","Permanent",289181.3285,5041973.2105,-73.699916,45.517503
16619,"6 e Avenue / Saint-Joseph","du Musée",15,"Lachine","Temporaire",291553.5,5032419,-73.669295,45.431579
16660,"Newman","Shevchenko",16,"LaSalle","Permanent",294629.3,5032507.7,-73.629988,45.432429
16661,"Newman","Thierry",16,"LaSalle","Permanent",294985.728,5032955.4975,-73.625441,45.436463
16662,"90 e Avenue","Newman",16,"LaSalle","Permanent",293931.56,5032140.5,-73.638897,45.429114
16663,"Newman","7207 Newman",16,"LaSalle","Permanent",295646.75,5033624,-73.617005,45.442488
16704,"Notre-Dame","Saint-Joseph",15,"Lachine","Temporaire",292960.75,5033458,-73.651335,45.440954
16705,"Notre-Dame","Saint-Pierre (Lachine)",15,"Lachine","Temporaire",293298.1545,5033607.9265,-73.647026,45.442309
16729,"O'Brien","Poirier",14,"Saint-Laurent","Permanent",289835.688,5042543,-73.691558,45.522644
16730,"O'Brien","Rochon",14,"Saint-Laurent","Permanent",290492.297,5041955.5,-73.683136,45.517372
16732,"O'Brien","Tassé",14,"Saint-Laurent","Permanent",290272.5,5042150,-73.685955,45.519117
16776,"Ouellette","Saint-Jacques",15,"Lachine","Permanent",293459.813,5033977.25,-73.644968,45.445635
16878,"Perron","Pierrefonds",18,"Pierrefonds - Roxboro","Permanent",278647.5235,5040286.0375,-73.834655,45.502006
16914,"Pierrefonds","Saint-Jean",18,"Pierrefonds - Roxboro","Permanent",277299.77,5039151.626,-73.851838,45.491746
16918,"Pierrefonds","Sources des",18,"Pierrefonds - Roxboro","Permanent",279802.1395,5040810.7765,-73.819908,45.50677
16919,"Pierrefonds","Westpark",18,"Pierrefonds - Roxboro","Permanent",279097.8415,5040467.202,-73.828903,45.503653
16984,"1 e Avenue","Provost",15,"Lachine","Permanent",291920.156,5033578,-73.66464,45.442015
16985,"10 e Avenue","Provost",15,"Lachine","Permanent",291273.875,5033574,-73.672901,45.441967
16996,"25 e Avenue","Provost",15,"Lachine","Permanent",290211.25,5033562.5,-73.686484,45.441842
17058,"Ray-Lawson","Sciences des",10,"Anjou","Permanent",300073.794,5052916.836,-73.560601,45.616136
17141,"Robert","Viau",12,"Saint-Léonard","Permanent",296609.558,5049394.313,-73.604961,45.584407
17234,"1 e Avenue","Saint-Antoine",15,"Lachine","Permanent",291922.406,5033364,-73.664605,45.44009
17249,"32 e Avenue","Saint-Antoine",15,"Lachine","Permanent",289751.6465,5033330.529,-73.692352,45.439745
17290,"Saint-Jacques","Saint-Pierre",15,"Lachine","Permanent",293207.488,5033756.403,-73.648188,45.443643
17335,"Saint-Jacques / St-Joseph","Sortie A-20 (int. Sud)",15,"Lachine","Temporaire",292950.438,5033537,-73.651469,45.441664
17462,"55 e Avenue","Sherbrooke",15,"Lachine","Temporaire",287630.8295,5033894.055,-73.71948,45.444767
17593,"Thimens","Todd",14,"Saint-Laurent","Permanent",288823.862,5040456.046,-73.704442,45.503843
17614,"Valéry","Viau",12,"Saint-Léonard","Permanent",296467.5135,5049486.1855,-73.606783,45.585232
4643,"Cartier","René-Lévesque",6,"Ville-Marie","Permanent",300958.857,5042462.076,-73.54917,45.522066
4672,"Notre-Dame","Station Chemin de la(face IGA)",8,"Sud-Ouest","Permanent",298257.95,5037580.06,-73.583679,45.478116
4714,"Papineau","Approche Sud Pt J.-Cartier",6,"Ville-Marie","Permanent",300407,5042731,-73.556237,45.524483
4731,"Jarry","Provencher",12,"Saint-Léonard","Permanent",296928.25,5048183,-73.600857,45.573511
4747,"Castelnau","Clark",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",295378.17,5043890.26,-73.620635,45.534865
4794,"Acadie","Ogilvy",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",294816,5042762,-73.62781,45.524704
4813,"Notre-Dame","Robert-Bourassa Int Est",6,"Ville-Marie","Permanent",300014.85,5039856.22,-73.561229,45.498612
4852,"Jarry","Langelier",12,"Saint-Léonard","Permanent",298432.09,5050555.079,-73.58162,45.594871
5006,"Bellechasse","Saint-Laurent",3,"Rosemont - Petite-Patrie","Permanent",296570.854,5043218.201,-73.605353,45.528832
5229,"Pie-IX","Prieur",11,"Montréal-Nord","Temporaire",294300.6,5049826.337,-73.634559,45.588264
5326,"Montmorency","Saint-Patrick",8,"Sud-Ouest","Permanent",299976.08,5038481.27,-73.561711,45.486239
5331,"Masson","Molson",3,"Rosemont - Petite-Patrie","Permanent",298764.112,5044914.368,-73.577295,45.544117
5371,"Beaubien","Boyer",3,"Rosemont - Petite-Patrie","Permanent",296814.799,5044131.582,-73.602245,45.537054
5479,"Inspecteur","Saint-Maurice",8,"Sud-Ouest","Permanent",299970.256,5039674,-73.561797,45.496972
5643,"Albani","Rosemont",4,"Mercier - Hochelaga - Maisonneuve","Permanent",300329,5049189,-73.557294,45.582594
5653,"Van Horne","Wiseman",13,"Outremont","Temporaire",295816.813,5042279.5,-73.614989,45.520376
5682,"Léopold-Christin","Henri-Bourassa",9,"Rivières-des-Prairies - Pointe-aux-Trembles","Permanent",300130.67,5055538.18,-73.559896,45.639724
5721,"Crowley","Décarie",7,"Côte-des-Neiges - Notre-Dame-de-Grâce","Permanent",296644.091,5036930.368,-73.604311,45.472253
5725,"Lacordaire","Saint-Zotique",12,"Saint-Léonard","Permanent",299406.6,5049084,-73.569113,45.581642
5770,"10 e Avenue","Notre-Dame",15,"Lachine","Permanent",291294.375,5032790,-73.672617,45.434913
5843,"Fleury","Pie-IX",11,"Montréal-Nord","Temporaire",294458.427,5049613.1745,-73.632532,45.586348
5855,"Robert-Bourassa - Int. Ouest","Ottawa",8,"Sud-Ouest","Permanent",300295.509,5039601.39,-73.557635,45.496321
5914,"Fleury","Saint-Michel",11,"Montréal-Nord","Permanent",293595.60925,5048871.75325,-73.643572,45.579663
5923,"Mill","Riverside",6,"Ville-Marie","Permanent",300765,5039004,-73.551623,45.490948
6044,"Jean-Talon","Lacordaire",12,"Saint-Léonard","Permanent",298503.196,5049249.4855,-73.580692,45.583124
6152,"Edouard-Montpetit","Vincent-d'Indy",13,"Outremont","Permanent",296033.696,5041145.467,-73.612193,45.510174
6155,"Charlevoix","Rufus-Rockhead",8,"Sud-Ouest","Permanent",299046.915,5037900.296,-73.573591,45.481004
6189,"Carlton","Côte-des-Neiges",7,"Côte-des-Neiges - Notre-Dame-de-Grâce","Permanent",294338.46,5040196.7,-73.633868,45.501614
6207,"Forest","Pie-IX",11,"Montréal-Nord","Temporaire",294372.696,5049728.5825,-73.633633,45.587385
6283,"Clark","Montigny",6,"Ville-Marie","Permanent",299670.13,5041138.18,-73.565653,45.510145
6379,"Contrecoeur","Sherbrooke",4,"Mercier - Hochelaga - Maisonneuve","Permanent",302766.43,5052437.26,-73.526073,45.611834
6414,"Henri-Bourassa","O'Brien",14,"Saint-Laurent","Permanent",289355.2345,5042981.6555,-73.697722,45.526581
6431,"Van Horne","Wilderton-Crescent",7,"Côte-des-Neiges - Notre-Dame-de-Grâce","Permanent",295080.868,5041033.937,-73.624385,45.509158
6469,"Monk","Notre-Dame",8,"Sud-Ouest","Permanent",296974.6,5036300.5,-73.600074,45.466588
6554,"Beaumont","Birnam",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",295211.722,5042676.068,-73.622742,45.523937
6602,"Angrignon","Saint-Patrick",16,"LaSalle","Temporaire",295070.004,5034634.987,-73.624397,45.451577
6735,"Langelier","Métropolitain Nord",12,"Saint-Léonard","Permanent",298642.72,5050428,-73.578919,45.59373
6736,"Jean-Talon","Langelier",12,"Saint-Léonard","Permanent",298943.38,5050240,-73.575063,45.592041
6823,"Langelier","Maurice-Duplessis",11,"Montréal-Nord","Permanent",295845.84975,5053031.902,-73.614814,45.61713
6856,"Outremont","Van Horne",13,"Outremont","Permanent",295877.313,5042384.5,-73.614217,45.521322
6919,"Lajoie","Outremont",13,"Outremont","Permanent",296099.344,5042244,-73.611372,45.52006
6940,"Henri-Bourassa","Langelier",11,"Montréal-Nord","Permanent",296381.7945,5052312.6515,-73.60793,45.610665
7039,"Gouin","Langelier",11,"Montréal-Nord","Permanent",295131.827,5053995.8615,-73.623989,45.625794
7078,"Érables","Saint-Joseph",5,"Plateau Mont-Royal","Permanent",298802.567,5044242.096,-73.576794,45.538068
7084,"Côte-Sainte-Catherine","Laurier",13,"Outremont","Permanent",297053.219,5041793.5,-73.599155,45.516018
7148,"Côte-Sainte-Catherine","Stuart",13,"Outremont","Permanent",296505.723,5041716.0475,-73.606161,45.515314
7149,"Bélanger","Lacordaire",12,"Saint-Léonard","Permanent",299135.7385,5049212.055,-73.572586,45.582793
7157,"Côte-Sainte-Catherine","Saint-Joseph",13,"Outremont","Permanent",297228.438,5041806.5,-73.596912,45.516137
7164,"Fleury","Récollets des",11,"Montréal-Nord","Permanent",294294.577,5049493.468,-73.634629,45.585268
7195,"Beaubien","Galeries d'Anjou les",10,"Anjou","Permanent",300401.4295,5050581.928,-73.556379,45.595128
7196,"Cavendish","Thimens Int. Est",14,"Saint-Laurent","Permanent",288672.98575,5040270.305,-73.706367,45.502168
7197,"Marcel-Laurin","Saint-Louis",14,"Saint-Laurent","Permanent",290947.38,5040506,-73.67727,45.504338
7198,"Bégin","Thimens",14,"Saint-Laurent","Permanent",287982.51,5039521.2845,-73.715177,45.495412
7200,"Félix-Leclerc","Henri-Bourassa",14,"Saint-Laurent","Permanent",286459.233,5041110.7195,-73.734726,45.509676
7201,"Henri-Bourassa","Thimens Int Est",14,"Saint-Laurent","Permanent",285973.68775,5040611.73125,-73.740921,45.505173
7205,"Dollard","Vérendrye de la",16,"LaSalle","Permanent",295241.28,5031492.5,-73.622146,45.423302
7206,"Patricia","Sherbrooke",7,"Côte-des-Neiges - Notre-Dame-de-Grâce","Permanent",293752.84,5035047.06,-73.641246,45.455266
7207,"Métropolitain Nord","Provencher",12,"Saint-Léonard","Permanent",297092.62,5047997,-73.598748,45.571839
7208,"Métropolitain Sud","Provencher",12,"Saint-Léonard","Permanent",297132.4,5047969,-73.598238,45.571588
7210,"Jean-Milot","Newman",16,"LaSalle","Permanent",293878.66,5032117,-73.639572,45.428902
7211,"Côte-des-Neiges","4595 (accès cimetière)",7,"Côte-des-Neiges - Notre-Dame-de-Grâce","Permanent",296303.4,5039561,-73.608713,45.49592
7276,"7e Avenue","Sherbrooke",9,"Rivières-des-Prairies - Pointe-aux-Trembles","Temporaire",303653.4225,5055718.5375,-73.514708,45.641362
7300,"13 e Avenue","Notre-Dame",9,"Rivières-des-Prairies - Pointe-aux-Trembles","Permanent",305580.7,5055711.08,-73.489985,45.641295
7708,"83e avenue","Antoine-Chaudillon/Notre-Dame",9,"Rivières-des-Prairies - Pointe-aux-Trembles","Permanent",305652.86,5061181.67,-73.48905,45.69052
7712,"Arcade","Saint-Laurent",5,"Plateau Mont-Royal","Permanent",296713.5065,5043116.517,-73.603525,45.527919
7721,"Assomption","Jean-Talon",12,"Saint-Léonard","Permanent",298493.094,5049037,-73.580819,45.581212
7733,"Atwater","Henri-Duhamel / Joseph",17,"Verdun","Permanent",299201.878,5036940.026,-73.571598,45.472365
7782,"Beaubien","Roseraies des",10,"Anjou","Permanent",300505.2835,5050754.2235,-73.555049,45.596679
7821,"Beaufort de","Bélanger",10,"Anjou","Permanent",299804.731,5050671.875,-73.564028,45.595934
7824,"Bélanger","Dumesnil",12,"Saint-Léonard","Permanent",299424.406,5049725.5,-73.568892,45.587415
7825,"Bélanger","Galeries d'Anjou les",10,"Anjou","Permanent",299870.7335,5050812.893,-73.563183,45.597203
7826,"Bélanger","Halles des",10,"Anjou","Permanent",299775.901,5050630.554,-73.564397,45.595561
7828,"Bélanger","Valdombre",12,"Saint-Léonard","Permanent",299240.974,5049383.752,-73.571239,45.584338
8190,"Côte-Sainte-Catherine","Vincent-d'Indy",13,"Outremont","Permanent",295776.344,5041319.5,-73.615489,45.511737
8195,"Claude-Champagne","Côte-Sainte-Catherine",13,"Outremont","Permanent",295960.406,5041457.5,-73.613136,45.512981
8201,"Côte-Sainte-Catherine","Maplewood / Villeneuve",13,"Outremont","Permanent",297420.41,5041778,-73.594455,45.515882
8204,"Côte-Sainte-Catherine","McEachran",13,"Outremont","Permanent",296284.788,5041644.661,-73.608988,45.514669
8205,"Côte-Sainte-Catherine","McNider",13,"Outremont","Permanent",297529.938,5041763.5,-73.593053,45.515753
8206,"Côte-Sainte-Catherine","Outremont",13,"Outremont","Permanent",296826.656,5041771.5,-73.602054,45.515817
8256,"Côte-Vertu","Décarie",14,"Saint-Laurent","Temporaire",290519.64425,5041608.278,-73.682776,45.514248
8257,"Décarie","Decelles",14,"Saint-Laurent","Permanent",290698.402,5041448.394,-73.680483,45.512813
8258,"Décarie","Dion",14,"Saint-Laurent","Permanent",291589.3,5040623.8,-73.669059,45.50541
8260,"Décarie","Église",14,"Saint-Laurent","Permanent",290857.908,5041304.804,-73.678438,45.511524
8335,"Ducharme","McEachran",13,"Outremont","Permanent",295525.688,5042146.5,-73.618713,45.519176
8458,"Filion","Henri-Bourassa",14,"Saint-Laurent","Permanent",289584.875,5043111.5,-73.694786,45.527755
8481,"Cobourg","Fleury",11,"Montréal-Nord","Permanent",293876.1095,5049144,-73.639984,45.582117
8483,"Fleury","Lausanne",11,"Montréal-Nord","Permanent",293738.125,5048992.5,-73.641749,45.580752
8490,"Fleury","Saint-Vital",11,"Montréal-Nord","Permanent",293967.281,5049251.5,-73.638818,45.583086
8548,"Galt","Wellington",17,"Verdun","Permanent",299551.906,5035777.5,-73.567109,45.461906
8549,"Bannantyne","Galt",17,"Verdun","Permanent",298875.719,5035820.5,-73.575756,45.462288
8551,"Champlain","Galt",17,"Verdun","Temporaire",298594.716,5035838.46,-73.579349,45.462447
8553,"Galt","LaSalle",17,"Verdun","Permanent",299875.781,5035758.5,-73.562967,45.461738
8554,"Galt","Verdun",17,"Verdun","Permanent",299214.344,5035799,-73.571425,45.462097
8610,"Alexander","Gouin",18,"Pierrefonds - Roxboro","Permanent",283012.875,5040532.5,-73.778807,45.504374
8638,"Gouin","Centre-Commercial",18,"Pierrefonds - Roxboro","Permanent",280788.9985,5041267.4725,-73.807301,45.510914
8649,"Dollard","Gouin",18,"Pierrefonds - Roxboro","Permanent",281978.688,5040734.5,-73.79205,45.506158
8674,"Gouin","Hortie",18,"Pierrefonds - Roxboro","Permanent",283391.688,5040769.5,-73.773969,45.506518
8692,"Boulevard le","Gouin",18,"Pierrefonds - Roxboro","Temporaire",281038.512,5041200.541,-73.804104,45.51032
8696,"Gouin","Sunnybrooke / Lucerne",18,"Pierrefonds - Roxboro","Permanent",282440.938,5040596.5,-73.786129,45.504931
8699,"Gouin","Meighen",18,"Pierrefonds - Roxboro","Temporaire",280278.0625,5041265.7,-73.81384,45.51088
8707,"Gouin","Orléans",18,"Pierrefonds - Roxboro","Permanent",283531.406,5040848.5,-73.772185,45.507233
8714,"Gouin","Pierrefonds",18,"Pierrefonds - Roxboro","Permanent",279875.6095,5041128.25,-73.818984,45.509629
8743,"Gouin","Sainte-Suzanne",18,"Pierrefonds - Roxboro","Permanent",283198.375,5040647.5,-73.776438,45.505414
8752,"Gouin","Wilfrid",18,"Pierrefonds - Roxboro","Permanent",283763.406,5040893,-73.769218,45.50764
8755,"2 e Rue","Gouin",18,"Pierrefonds - Roxboro","Permanent",281368.5,5041014,-73.799872,45.508653
8757,"4 e Avenue","Gouin",18,"Pierrefonds - Roxboro","Permanent",280509.31975,5041259.14975,-73.81088,45.510829
8768,"Grandes-Prairies","Lacordaire",12,"Saint-Léonard","Permanent",296066.989,5051030.64425,-73.611943,45.599125
8772,"Grandes-Prairies","Le Prado",12,"Saint-Léonard","Permanent",296274.688,5051315,-73.609286,45.601686
8777,"Grandes-Prairies","Viau",12,"Saint-Léonard","Permanent",295590.219,5050049,-73.618036,45.590286
8788,"Grenet","Henri-bourassa",14,"Saint-Laurent","Permanent",288723.8785,5042591.501,-73.705792,45.523056
8792,"Grenet","Laval",14,"Saint-Laurent","Permanent",288858.094,5042489.5,-73.70407,45.522141
8830,"Henri-Bourassa","Saint-Michel",11,"Montréal-Nord","Permanent",293069.4895,5049345.872,-73.650326,45.583921
8831,"Henri-Bourassa","Séguin",1,"Ahuntsic - Cartierville","Permanent",292475.4255,5047950.716,-73.657903,45.571357
8832,"Henri-Bourassa","Cavendish  / Toupin",14,"Saint-Laurent","Permanent",287586.12,5041573.116,-73.720321,45.513865
8834,"Alfred","Henri-Bourassa",11,"Montréal-Nord","Permanent",294786.971,5051558.6735,-73.628362,45.603859
8838,"Bellevois","Henri-Bourassa",11,"Montréal-Nord","Permanent",294209.1105,5051281.311,-73.635763,45.601355
8844,"Miniac de","Henri-Bourassa",14,"Saint-Laurent","Permanent",285039.073,5039649.1075,-73.752842,45.496485
8845,"Désy","Henri-Bourassa",11,"Montréal-Nord","Permanent",295645.1825,5051967.4835,-73.617367,45.607549
8847,"Duchesne","Henri-Bourassa",14,"Saint-Laurent","Permanent",287738.188,5041784.5,-73.718382,45.515771
8848,"Dutrisac","Henri-bourassa",14,"Saint-Laurent","Permanent",289738.281,5043166,-73.692824,45.528248
8852,"Garon","Henri-Bourassa",11,"Montréal-Nord","Permanent",293812.68,5050899.8165,-73.640837,45.597916
8853,"Georges-Pichet","Henri-Bourassa",11,"Montréal-Nord","Permanent",294598.349,5051467.568,-73.630778,45.603036
8854,"Guenette","Henri-Bourassa",14,"Saint-Laurent","Permanent",286139.2775,5040776.8485,-73.738808,45.506663
8855,"Halpern","Henri-Bourassa",14,"Saint-Laurent","Permanent",284874.2645,5039471.037,-73.754944,45.494878
8861,"Henri-Bourassa","Jules-Poitras",14,"Saint-Laurent","Permanent",290388.12,5043299.5,-73.684509,45.529463
8862,"Archevêque l'","Henri-Bourassa",11,"Montréal-Nord","Permanent",294274.2505,5051312.027,-73.634929,45.601632
8868,"Henri-Bourassa","Leblanc",11,"Montréal-Nord","Permanent",293154.9635,5049633.38,-73.649237,45.586509
8870,"Henri-Bourassa","Londres",14,"Saint-Laurent","Permanent",288954.219,5042736,-73.702848,45.524362
8871,"Henri-Bourassa","MacQueen",14,"Saint-Laurent","Permanent",286942.3235,5041352.2125,-73.728552,45.511861
8872,"Henri-Bourassa","Marette",14,"Saint-Laurent","Permanent",287098.0955,5041360.8125,-73.726559,45.511943
8873,"Henri-Bourassa","Mère Anselme / Parc-Georges",11,"Montréal-Nord","Temporaire",293240.166,5049886.4935,-73.648151,45.588788
8878,"Henri-Bourassa","Pelletier",11,"Montréal-Nord","Permanent",293861.929,5050985.4465,-73.640207,45.598687
8883,"Henri-Bourassa","Récollets des",11,"Montréal-Nord","Temporaire",293565.39,5050472.35,-73.643997,45.594065
8884,"Henri-Bourassa","Rolland",11,"Montréal-Nord","Permanent",296006.037,5052139.394,-73.612744,45.609101
8885,"Henri-Bourassa","Rome de",11,"Montréal-Nord","Permanent",293417.7465,5050220.598,-73.645883,45.591798
8888,"Henri-Bourassa","Saint-Vital",11,"Montréal-Nord","Permanent",293341.751,5050091.3035,-73.646854,45.590633
8890,"Henri-Bourassa","Sainte-Gertrude",11,"Montréal-Nord","Permanent",294483.7935,5051412.194,-73.632245,45.602537
8891,"Henri-Bourassa","Salk",11,"Montréal-Nord","Permanent",294916.6165,5051620.4535,-73.626701,45.604417
8892,"Henri-Bourassa","Sartelon",14,"Saint-Laurent","Permanent",286792.374,5041345.805,-73.730471,45.5118
8893,"Henri-Bourassa","Sorbonne de la",14,"Saint-Laurent","Permanent",289140.813,5042849.5,-73.700463,45.525387
8896,"Henri-Bourassa","Vermandère Place",14,"Saint-Laurent","Permanent",287349.2265,5041372.8335,-73.723345,45.512057
8944,"Aimé-Renaud","Jarry",12,"Saint-Léonard","Permanent",297815.125,5049598.5,-73.589514,45.586258
8961,"Galeries d'Anjou les","Jarry",10,"Anjou","Permanent",298915.1175,5051341.6325,-73.575438,45.601953
8969,"Jarry","Malouin",12,"Saint-Léonard","Permanent",298015.8595,5049916,-73.586946,45.589117
8971,"Jarry","Nice",12,"Saint-Léonard","Permanent",297088.156,5048450,-73.598813,45.575916
8973,"Jarry","Pascal-Gagnon",12,"Saint-Léonard","Permanent",298674.125,5050932.5,-73.578523,45.59827
8979,"Jarry","Viau",12,"Saint-Léonard","Permanent",297206.3525,5048637.8085,-73.597301,45.577607
9006,"Jean-Rivard","Provencher",12,"Saint-Léonard","Permanent",296647.505,5048548.542,-73.60446,45.576797
9014,"Jean-Rivard","Viau",12,"Saint-Léonard","Permanent",296954.5265,5048797.103,-73.60053,45.579037
9016,"Jean-Talon","Provencher",12,"Saint-Léonard","Temporaire",297974.422,5047912.25,-73.587449,45.571086
9019,"Buies","Jean-Talon",12,"Saint-Léonard","Permanent",298072.688,5048089.5,-73.586193,45.572682
9025,"Dollier","Jean-Talon",12,"Saint-Léonard","Permanent",298355.75,5048704,-73.582574,45.578214
9028,"Galeries d'Anjou les","Jean-Talon",10,"Anjou","Permanent",299422.67,5051030.1885,-73.568929,45.599155
9029,"Halles Est des","Jean-Talon",10,"Anjou","Permanent",299323.3,5050853,-73.5702,45.59756
9030,"Jean-Talon","Lisieux",12,"Saint-Léonard","Permanent",298410.563,5048834,-73.581874,45.579384
9031,"Jean-Talon","Mainville",12,"Saint-Léonard","Permanent",298515.938,5049434.5,-73.580531,45.584789
9032,"Jean-Talon","Michelet",12,"Saint-Léonard","Permanent",298270.469,5048495.5,-73.583664,45.576337
9034,"Jean-Talon","Valdombre",12,"Saint-Léonard","Permanent",298640.063,5049683.5,-73.578943,45.58703
